termo,site,ano,titulo,data,link,contents
incêndio,www.cmjornal.pt,2017,Telecomunicações continuam a falhar em zonas afetadas pelo incêndio de Pedrógão,2017-08-06 15:10:34,https://arquivo.pt/noFrame/replay/20170806151034/http://www.cmjornal.pt/portugal/amp/telecomunicacoes-continuam-a-falhar-em-zonas-afetadas-pelo-incendio-de-pedrogao,"('habitantes algumas aldeias zona afetada incendio deflagrou junho pedrogao grande distrito leiria continuam registar falhas telecomunicacoes nodeirinho dina duarte disse agencialusaque continua problemas operadoras principalmente meo havendo varios habitantes continuam ter servico telefone internet televisao tecnica instituto emprego chegaram tambem relatos falhas gestosa concelho castanheira pera bem algumas aldeias figueiro vinhos desde dia incendio telefone nao funciona reclama adelino responsavel cafe figueira sublinhando aldeia ha varias pessoas continuam telefone internet situacao identica pobrais moita localidade concelho castanheira pera clientes meo quase mes televisao internet telefone contou lusa maria domingues salienta problema criou situacao caricata vizinhos todos clientes meo reuniam casa outro poderem ver novelas contou proprietaria cafe naquela aldeia la ouvindo muitas queixas pessoas ficaram revoltadas vincou maria domingues tambem desgostosa ter passado quase mes ver novelas outros programas habituada ja sarzedas sao pedro antonio simoes henriques refere telefone ja funciona desde 27 julho continua algumas falhas servico telemovel tendo registado momentos rede segunda feira fatura pagar habitante sarzedas explicou meo pediu avisar operadora assim passasse ter telefone proxima fatura feito acerto face tempo servico funcionar esperemos fique tudo resolvido sublinhou incendio deflagrou pedrogao grande dia 17 junho distrito leiria provocou menos 64 mortos 200 feridos so dado extinto semana dois mil operacionais envolvidos combate chamas consumiram 53 mil hectares floresta equivalente cerca 75 mil campos futebol fogo chegou ainda distritos castelo branco atraves serta coimbra pampilhosa serra penela siga cm nofacebook', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Incêndio em Loures consome barracão - Portugal - Correio da Manhã,2017-08-08 19:02:10,https://arquivo.pt/noFrame/replay/20170808190210/http://www.cmjornal.pt/portugal/detalhe/incendio-lavra-em-zona-de-mato-em-loures,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Incêndio no Fundão corta A23 - Portugal - Correio da Manhã,2017-08-15 17:31:15,https://arquivo.pt/noFrame/replay/20170815173115/http://www.cmjornal.pt/portugal/detalhe/a23-cortada-ao-transito-na-zona-do-fundao-devido-a-incendio,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Telecomunicações continuam a falhar em zonas afetadas pelo incêndio de Pedrógão - Portugal - Correio,2017-08-06 19:56:09,https://arquivo.pt/noFrame/replay/20170806195609/http://www.cmjornal.pt/portugal/detalhe/telecomunicacoes-continuam-a-falhar-em-zonas-afetadas-pelo-incendio-de-pedrogao,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Oito pessoas assistidas e um animal morto em incêndio no Zoo de Londres - Cm ao Minuto - Correio da ,2017-12-23 18:19:50,https://arquivo.pt/noFrame/replay/20171223181950/http://www.cmjornal.pt//cm-ao-minuto/detalhe/oito-pessoas-assistidas-e-um-animal-morto-em-incendio-no-zoo-de-londres,"('menos animal morreu oito pessoas assistidas inalacao fumo sequencia incendio atingiu hoje manha jardim zoologico londres informaram bombeiros locais 70 bombeiros envolvidos combate fogo levou tres horas controlar causas incendio atingiu zoo localizado zona central regent s park ainda sao desconhecidas menos animal morreu oito pessoas assistidas inalacao fumo sequencia incendio atingiu hoje manha jardim zoologico londres informaram bombeiros locais 70 bombeiros envolvidos combate fogo levou tres horas controlar causas incendio atingiu zoo localizado zona central regent s park ainda sao desconhecidas pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Fogo descontrolado em Vila de Rei obriga à evacuação de aldeias de Mação - Portugal - Correio da Man,2017-08-14 19:34:23,https://arquivo.pt/noFrame/replay/20170814193423/http://www.cmjornal.pt/portugal/detalhe/fogo-de-varias-frentes-combatido-em-ferreira-do-zezere,"('aldeias louriceira cerro outeiro macao santarem comecaram evacuadas final tarde devido intensidade incendio aproxima vindo vila rei distrito castelo branco neste momento estrada nacional en 2 liga norte sul portugal cortada transito decidimos comecar evacuar aldeias louriceira cerro outeiro ambas situadas uniao freguesias macao aboboreira penhascoso devido intensidade fogo lavrar vila rei dirige territorio disse agencia lusa cerca 19h00 presidente camara macao vasco estrela incendio passou vale grou vila rei en2 separa dois municipios lavra muita intensidade zona eucaliptal pinhal direcao uniao freguesias macao ainda freguesia amendoa estradas cortadasfonte gnr disse agencia lusa en2 cortada circulacao rodoviaria sentido vila rei abrantes ja distrito santarem outro sentido transito condicionado desviado caminho alternativo passara chao codes chao lopes amendoa localidades concelho macao aldeias louriceira cerro outeiro macao santarem comecaram evacuadas final tarde devido intensidade incendio aproxima vindo vila rei distrito castelo branco neste momento estrada nacional en 2 liga norte sul portugal cortada transito decidimos comecar evacuar aldeias louriceira cerro outeiro ambas situadas uniao freguesias macao aboboreira penhascoso devido intensidade fogo lavrar vila rei dirige territorio disse agencia lusa cerca 19h00 presidente camara macao vasco estrela incendio passou vale grou vila rei en2 separa dois municipios lavra muita intensidade zona eucaliptal pinhal direcao uniao freguesias macao ainda freguesia amendoa estradas cortadasfonte gnr disse agencia lusa en2 cortada circulacao rodoviaria sentido vila rei abrantes ja distrito santarem outro sentido transito condicionado desviado caminho alternativo passara chao codes chao lopes amendoa localidades concelho macao pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Rússia vence a Nova Zelândia no jogo de abertura - Taça das Confederações - Correio da Manhã,2017-06-18 20:31:49,https://arquivo.pt/noFrame/replay/20170618203149/http://www.cmjornal.pt/desporto/taca-das-confederacoes/detalhe/russia-vence-a-nova-zelandia-no-jogo-de-abertura,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Justiça espanhola arquiva denúncia contra Xabi Alonso - Cm ao Minuto - Correio da Manhã,2017-01-12 07:27:13,https://arquivo.pt/noFrame/replay/20170112072713/http://www.cmjornal.pt/cm-ao-minuto/detalhe/justica-espanhola-arquiva-denuncia-contra-xabi-alonso?ref=desporto_outras&act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Jovem cai de falésia na Zambujeira do Mar - Portugal - Correio da Manhã,2017-08-06 23:38:43,https://arquivo.pt/noFrame/replay/20170806233843/http://www.cmjornal.pt/portugal/detalhe/jovem-cai-de-falesia-em-zambujeira-do-mar,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Jovem cai de falésia na Zambujeira do Mar - Portugal - Correio da Manhã,2017-08-06 23:38:56,https://arquivo.pt/noFrame/replay/20170806233856/http://www.cmjornal.pt/portugal/detalhe/jovem-cai-de-falesia-em-zambujeira-do-mar?act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 06:24:35,https://arquivo.pt/noFrame/replay/20170425062435/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Sociedade_BlocoFimPagina,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Acidente condiciona circulação na A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-04-25 03:28:46,https://arquivo.pt/noFrame/replay/20170425032846/http://www.cmjornal.pt/portugal/detalhe/transito-acidente-condiciona-circulacao-na-a1-junto-a-vila-franca-de-xira-sentido-porto-lisboa?ref=Exclusivos_BlocoFimPagina,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proabida reproduaao totalidade parte qualquer tipo suporte pravia permissao escrito cofina media s grupo cofina consulte ascondiaaes legais utilizaaao', 'Correio da ManhĂŁ')"
incêndio,www.cmjornal.pt,2017,"Bolsa de Xangai abriu em queda de 0,07% - Cm ao Minuto - Correio da Manhã",2017-03-09 01:18:35,https://arquivo.pt/noFrame/replay/20170309011835/http://www.cmjornal.pt//cm-ao-minuto/detalhe/bolsa-de-xangai-abriu-em-queda-de-007,"('bolsa xangai principal prauia financeira china abriu hoje cair 0 07 3 258 83 pontos shenzhen segunda prauia financeira pauus recuou 0 04 primeiras transauiuces dia 10 439 83 pontos chinext uundice chinus dedicado u s pequenas mudias empresas locais inspirado norte americano nasdaq desceu 0 04 1 919 24 pontos pub pub pub pub copyright 2017 todos direitos reservados u expressamente prouubida reproduuiueo totalidade parte qualquer tipo suporte pruvia permissueo escrito cofina media s grupo cofina consulte ascondiuiuces legais utilizauiueo', 'Correio da ManhûÈ')"
incêndio,www.cmjornal.pt,2017,Morre poucas semanas após se assumir gay no YouTube - Mundo - Correio da Manhã,2017-03-08 22:51:13,https://arquivo.pt/noFrame/replay/20170308225113/http://www.cmjornal.pt/mundo/detalhe/morre-poucas-semanas-apos-se-assumir-gay-no-youtube,"('liam mcalpine 14 anos morreu poucas semanas apos ter assumido homossexual video publicado youtube estudante britanico queixava vitima bullying escola nao vamos escola sermos vitimas bullying todos dias vamos aprender suposto escola lugar seguro alvo bullying todos dias nao seguro disse liam video causas morte adolescente ainda nao sao totalmente conhecidas policia afirma jornal britanicometro investiga possibilidade relacionada drogas estao circular diversas escolas area sei vou gozado escola gay nao quero saber gozem verdadeiros amigos vao apoiar outros vao deixar tras desabafou ainda pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,"Seis municípios organizam ""Circuito de Pesca Aldeias do Xisto"" - Cm ao Minuto - Correio da Manhã",2017-04-12 19:29:50,https://arquivo.pt/noFrame/replay/20170412192950/http://www.cmjornal.pt/cm-ao-minuto/detalhe/seis-municipios-organizam-circuito-de-pesca-aldeias-do-xisto?ref=Bloco_CMAoMinuto&act=0&est=Aberto,"('primeiro circuito pesca aldeias xisto envolve seis autarquias apresenta premio monetario 4 999 euros arranca dia 20 maio proposta municipio pedrogao grande camara pedrogao grande explica nota imprensa enviada agencia lusa trata prova internacional pesca embarcada achiga promete colocar albufeira cabril principais palcos pesca achiga portugal referencia mundial desta competicao circuito engloba seis concelhos zona pinhal oleiros pampilhosa serra pedrogao grande figueiro vinhos vila rei serta conta apoio adxtur enquanto agencia turismo aldeias xisto capital importancia organizacao apoio fundos comunitarios projecao internacional deste evento refere nota pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Benfica perde final da UEFA Youth League - Fotogalerias - Correio da Manhã,2017-04-25 04:47:39,https://arquivo.pt/noFrame/replay/20170425044739/http://www.cmjornal.pt/desporto/futebol/detalhe/benfica-perde-final-da-uefa-youth-league?ref=Portugal_BlocoFimPagina&act=0&est=Aberto,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Benfica perde final da UEFA Youth League - Futebol - Correio da Manhã,2017-04-25 01:41:02,https://arquivo.pt/noFrame/replay/20170425014102/http://www.cmjornal.pt/desporto/futebol/detalhe/benfica-perde-final-da-uefa-youth-league,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Benfica goleado por 5-1 em jogo particular com equipa da Suíça - Cm ao Minuto - Correio da Manhã,2017-07-16 20:15:51,https://arquivo.pt/noFrame/replay/20170716201551/http://www.cmjornal.pt/cm-ao-minuto/detalhe/young-boys-goleia-benfica-apos-reviravolta,"('benfica tetracampeao portugues futebol perdeu sabado frente suicos young boys 5 1 jogo particular comecou vencer desperdicou grande penalidade jonas 22 minutos deu vantagem encarnados vice campeoes suicos empataram ainda primeira parte 25 intermedio costa marfinense assale segunda parte ex benfiquista sulejmani consumou reviravolta young boys 50 antes jonas desperdicar grande penalidade 57 assale dilatou vantagem 75 fasnacht bisou 86 88 segundo jogo benfica pre temporada epoca 2017 18 igualmente contar torneio uhrencup 2017 ja vencido suicos neuchatel xamax 2 0 quinta feira benfica tetracampeao portugues futebol perdeu sabado frente suicos young boys 5 1 jogo particular comecou vencer desperdicou grande penalidade jonas 22 minutos deu vantagem encarnados vice campeoes suicos empataram ainda primeira parte 25 intermedio costa marfinense assale continuar lerna segunda parte ex benfiquista sulejmani consumou reviravolta young boys 50 antes jonas desperdicar grande penalidade 57 assale dilatou vantagem 75 fasnacht bisou 86 88 segundo jogo benfica pre temporada epoca 2017 18 igualmente contar torneio uhrencup 2017 ja vencido suicos neuchatel xamax 2 0 quinta feira pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Ataque à faca faz oito mortos na China - Mundo - Correio da Manhã,2017-02-25 11:03:07,https://arquivo.pt/noFrame/replay/20170225110307/http://www.cmjornal.pt/mundo/detalhe/ataque-a-faca-na-regiao-chinesa-do-xinjiang-deixa-oito-mortos,"('oito pessoas morreram ataque faca xinjiang regiao noroeste china onde ocorrem frequentemente conflitos etnicos minoria muculmana uigur maioria han predominante cargos poder politico empresarial regional segundo comunicado difundido atraves oficial governo local ataque ocorreu terca feira condado pishan sul xinjiang cinco pessoas morreram devido ferimentos enquanto restantes hospitalizadas continuar leras outras tres vitimas mortais sao proprios atacantes abatidos policia comunicado nao identifica responsaveis detalha ataque perpetuado separatistas uigures area quase 18 vezes superior portugal regiao xinjiang faz fronteira afeganistao paquistao india julho 2009 conflitos etnicos urumqi capital xinjiang causaram 197 mortos 1 500 feridos maioria quais han principal etnia china peritos grupos defesa direitos humanos consideram politica repressiva pequim relativamente cultura religiao uigures alimenta tensoes pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
incêndio,www.cmjornal.pt,2017,Portugal vai acolher 30 yazidi nas próximas semanas - Cm ao Minuto - Correio da Manhã,2017-01-26 04:50:43,https://arquivo.pt/noFrame/replay/20170126045043/http://www.cmjornal.pt/cm-ao-minuto/detalhe/portugal-vai-acolher-30-pessoas-yazidi-nas-proximas-semanas?ref=sociedade_outras,"('portugal vai acolher 30 pessoas comunidade yazidi proximas semanas anunciou ministro eduardo cabrita segundo pais ja acolheu 900 refugiados recolocados podendo chegar mil pessoas ate fevereiro ouvido comissao assuntos constitucionais direitos liberdades garantias assembleia republica ministro adjunto eduardo cabrita revelou decorrer proximas duas semanas vai chegar grupo 30 pessoas comunidade yazidi familiares vao acolhidas cidade guimaraes eduardo cabrita acrescentou ainda decorrer primeiro trimestre deste ano irao chegar cem pessoas mesma comunidade serao acolhidas lisboa destacando portugal podera receber ate 400 pessoas tendo sido unicos dois paises europeus par alemanha disponibilizaram acolher yazidi continuar leros yazidi sao comunidade etnico religiosa sido alvo perseguicoes massacres parte terroristas daesh parte campanha retirar iraque siria todas influencias nao muculmanas igualmente presente audicao secretaria estado cidadania igualdade esclareceu acolhimento pessoas comunidade yazidi insere ambito programas especificos acolhimento grupos particularmente frageis par desta comunidade portugal preparar programas especificos menores nao acompanhados trabalho conjunto confederacao nacional instituicoes solidariedade cnis catarina marcelino adiantou grecia cnis estudar opcoes especificas acolhimento menores nao acompanhados tendo verificado maior parte sao origem iraquiana afega ambito programa recolocacao idades partir 14 15 anos relativamente estao incluidos programa recolocacao secretaria estado disse identificado grupo 20 25 jovens aguardam decisao tribunal grego autorize saida acordo secretaria estado ha capacidade acolher 25 jovens imediato iriam instituicoes nao estando descartada hipotese futuro poderem acolhidos familia salientando estao causa jovens historias vida grandes traumas desde abusos sexuais ate morte familia garantir nao sao rejeitados forma nenhuma defendeu acrescentando acolhidos instituicao serao estudadas outras opcoes apadrinhamento adocao relativamente fluxo refugiados ministro eduardo cabrita disse havido estabilizacao partir grecia havendo nova vaga partir italia portugal continuado afirmar estrategia acolhimento forte apoio local desde sociedade civil participacao significativa autarquias referiu ministro acrescentando modelo portugues sido apontado internacionalmente referencia eduardo cabrita revelou proposito portugal ja acolheu 900 pessoas refugiadas distribuidas 81 autarquias estimando numero chegue mil ate fevereiro aproveitou igualmente adiantar 97 destes refugiados ensino lingua portuguesa explicando outros 3 chegaram semana passada ainda nao estao inseridos sao casos recusa relativamente insercao mercado trabalho eduardo cabrita disse 10 junho ano passado numero passou 25 atualmente pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
