termo,site,ano,titulo,data,link
eucalipto,www.cmjornal.pt,2017,Imagine que Yoko é autora do sucesso de John Lennon - Domingo - Correio da Manhã,2017-06-25 19:41:56,https://arquivo.pt/noFrame/replay/20170625194156/http://www.cmjornal.pt/mais-cm/domingo/detalhe/imagine-que-yoko-e-autora-do-sucesso-de-john-lennon?ref=Bloco_CMAoMinuto
eucalipto,www.cmjornal.pt,2017,Tou xim? É pra Costa! - José Diogo Quintela - Correio da Manhã,2017-07-21 06:55:03,https://arquivo.pt/noFrame/replay/20170721065503/http://www.cmjornal.pt/opiniao/colunistas/jose-diogo-quintela/detalhe/tou-xim-e-pra-costa?ref=opiniao_outras
eucalipto,www.cmjornal.pt,2017,Tou xim? É pra Costa! - José Diogo Quintela - Correio da Manhã,2017-07-21 06:55:13,https://arquivo.pt/noFrame/replay/20170721065513/http://www.cmjornal.pt/opiniao/colunistas/jose-diogo-quintela/detalhe/tou-xim-e-pra-costa
eucalipto,www.cmjornal.pt,2017,Portugal na terra do dragão zilant - Desporto - Correio da Manhã,2017-06-29 06:41:07,https://arquivo.pt/noFrame/replay/20170629064107/http://www.cmjornal.pt/desporto/detalhe/portugal-na-terra-do-dragao-zilant?ref=desporto_outras
eucalipto,www.cmjornal.pt,2017,Portugal na terra do dragão zilant - Desporto - Correio da Manhã,2017-06-29 06:41:38,https://arquivo.pt/noFrame/replay/20170629064138/http://www.cmjornal.pt/desporto/detalhe/portugal-na-terra-do-dragao-zilant?ref=desporto_outras&act=0&est=Aberto
eucalipto,www.cmjornal.pt,2017,Algarve com temperaturas abaixo de zero - Sociedade - Correio da Manhã,2017-11-13 05:57:20,https://arquivo.pt/noFrame/replay/20171113055720/http://www.cmjornal.pt/sociedade/detalhe/algarve-com-temperaturas-abaixo-de-zero
eucalipto,www.cmjornal.pt,2017,Liliana recusa guarda partilhada com Zeca - Famosos - Correio da Manhã,2017-02-28 04:02:22,https://arquivo.pt/noFrame/replay/20170228040222/http://www.cmjornal.pt/famosos/detalhe/liliana-recusa-guarda-partilhada-com-zeca?act=0&est=Aberto
eucalipto,www.cmjornal.pt,2017,Liliana recusa guarda partilhada com Zeca - Famosos - Correio da Manhã,2017-02-28 05:15:46,https://arquivo.pt/noFrame/replay/20170228051546/http://www.cmjornal.pt/famosos/detalhe/liliana-recusa-guarda-partilhada-com-zeca?ref=Exclusivos_BlocoFimPagina&act=0&est=Aberto
eucalipto,www.cmjornal.pt,2017,Katty Xiomara apresenta coleção transparente - Famosos - Correio da Manhã,2017-03-25 21:00:17,https://arquivo.pt/noFrame/replay/20170325210017/http://www.cmjornal.pt/famosos/detalhe/katty-xiomara-apresenta-colecao-transparente?ref=HP_Flashvidas
eucalipto,www.cmjornal.pt,2017,Katty Xiomara apresenta coleção transparente - Famosos - Correio da Manhã,2017-03-25 21:00:48,https://arquivo.pt/noFrame/replay/20170325210048/http://www.cmjornal.pt/famosos/detalhe/katty-xiomara-apresenta-colecao-transparente?ref=HP_Flashvidas&act=0&est=Aberto
eucalipto,www.cmjornal.pt,2017,"Scotland Yard ainda tem ""linhas de investigação cruciais"" sobre Maddie - Portugal - Correio da Manhã",2017-04-27 05:37:26,https://arquivo.pt/noFrame/replay/20170427053726/http://www.cmjornal.pt/portugal/detalhe/scotland-yard-ainda-tem-linhas-de-investigacao-cruciais-sobre-maddie?ref=portugal_outras
eucalipto,www.cmjornal.pt,2017,Estará Ronaldo prestes a sair do Real Madrid? - Futebol - Correio da Manhã,2017-06-25 19:18:43,https://arquivo.pt/noFrame/replay/20170625191843/http://www.cmjornal.pt/desporto/futebol/detalhe/danny-deixa-zenit-sao-petersburgo?ref=HP_Grupo1_Rel&act=0&est=Aberto
eucalipto,www.sapo.pt,2017,Travão à expansão do eucalipto começa em março - Economia — SAPO,2017-08-17 17:33:04,https://arquivo.pt/noFrame/replay/20170817173304/http://www.sapo.pt/noticias/economia/reducao-da-area-de-eucalipto-em-vigor-em_59957bc698479a054582ecf0
eucalipto,www.sapo.pt,2017,Celtejo aproveita raízes de eucalipto para fazer pasta de papel - Economia — SAPO,2017-12-13 15:13:16,https://arquivo.pt/noFrame/replay/20171213151316/http://www.sapo.pt/noticias/celtejo-aproveita-raizes-de-eucalipto-para_544a1bbbad476afd5e0041c7
eucalipto,www.sapo.pt,2017,Pedrógão Grande: Aldeia de xisto decide arrancar eucaliptos e plantar árvores mais resistentes - Eco,2017-06-29 17:10:43,https://arquivo.pt/noFrame/replay/20170629171043/http://www.sapo.pt/noticias/economia/pedrogao-grande-aldeia-de-xisto-decide_59551a2d8676ba4a78fed704
eucalipto,www.sapo.pt,2017,Jaguar regressa às carrinhas. Vem aí a XF Sportbrake - Economia — SAPO,2017-06-29 17:46:46,https://arquivo.pt/noFrame/replay/20170629174646/http://www.sapo.pt/noticias/economia/jaguar-regressa-as-carrinhas-vem-ai-a-xf_595507a390b7b44f78eb53a4
eucalipto,www.cmjornal.pt,2018,Árvore de grande porte cai em Vila Franca Xira - Portugal - Correio da Manhã,2018-04-22 20:37:35,https://arquivo.pt/noFrame/replay/20180422203735/http://www.cmjornal.pt/portugal/detalhe/arvore-de-grande-porte-cai-em-vila-franca-xira?ref=HP_Grupo1&act=0&est=Aberto
eucalipto,www.cmjornal.pt,2018,S. João boicota ala pediátrica a custo zero - Sociedade - Correio da Manhã,2018-04-18 03:02:17,https://arquivo.pt/noFrame/replay/20180418030217/http://www.cmjornal.pt/sociedade/detalhe/s-joao-boicota-ala-pediatrica-a-custo-zero?ref=exclusivos_outras&act=0&est=Premium
eucalipto,www.cmjornal.pt,2018,Caça aos Ovos no Jardim Zoológico - Tendências - Correio da Manhã,2018-04-18 23:22:00,https://arquivo.pt/noFrame/replay/20180418232200/http://www.cmjornal.pt/boa-vida/tendencias/detalhe/caca-aos-ovos-no-jardim-zoologico?ref=HP_BoaVida&act=0&est=Aberto
eucalipto,www.cmjornal.pt,2018,Caça aos Ovos no Jardim Zoológico - Tendências - Correio da Manhã,2018-04-18 23:21:41,https://arquivo.pt/noFrame/replay/20180418232141/http://www.cmjornal.pt/boa-vida/tendencias/detalhe/caca-aos-ovos-no-jardim-zoologico?ref=HP_BoaVida
eucalipto,www.cmjornal.pt,2018,Suspensa obra polémica na zona protegida da Foz - Cidades - Correio da Manhã,2018-04-18 04:42:19,https://arquivo.pt/noFrame/replay/20180418044219/http://www.cmjornal.pt/portugal/cidades/detalhe/suspensa-obra-polemica-na-zona-protegida-da-foz?ref=cidades_outras
eucalipto,www.cmjornal.pt,2018,Sporting negoceia Yusupha - Futebol - Correio da Manhã,2018-03-11 22:19:05,https://arquivo.pt/noFrame/replay/20180311221905/http://www.cmjornal.pt/desporto/futebol/detalhe/sporting-negoceia-yusupha?ref=exclusivos_MaisVistas&act=0&est=Premium
pinhal,www.publico.pt,2017,Pinhal Novo - PÚBLICO,2017-08-29 06:07:05,https://arquivo.pt/noFrame/replay/20170829060705/http://www.publico.pt/pinhal-novo?frm=home_tag
pinhal,www.publico.pt,2017,New York Times - PÚBLICO,2017-05-22 08:14:05,https://arquivo.pt/noFrame/replay/20170522081405/http://www.publico.pt/new-york-times
pinhal,www.cmjornal.pt,2017,Mais Sobre pinhal - Correio da Manhã,2017-10-18 01:21:52,https://arquivo.pt/noFrame/replay/20171018012152/http://www.cmjornal.pt//maissobre/pinhal
pinhal,www.cmjornal.pt,2017,Incêndio arde em zona de pinhal na Azambuja - Portugal - Correio da Manhã,2017-04-22 02:45:46,https://arquivo.pt/noFrame/replay/20170422024546/http://www.cmjornal.pt/portugal/detalhe/incendio-arde-em-zona-de-pinhal-na-azambuja?ref=portugal_outras
pinhal,www.cmjornal.pt,2017,Incêndio arde em zona de pinhal na Azambuja - Portugal - Correio da Manhã,2017-04-22 02:46:16,https://arquivo.pt/noFrame/replay/20170422024616/http://www.cmjornal.pt/portugal/detalhe/incendio-arde-em-zona-de-pinhal-na-azambuja?ref=portugal_outras&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Candidato acusa rival de xenofobia e injúria - Exclusivos - Correio da Manhã,2017-09-14 20:19:56,https://arquivo.pt/noFrame/replay/20170914201956/http://www.cmjornal.pt/exclusivos/detalhe/candidato-acusa-rival-de-xenofobia-e-injuria?ref=HP_Exclusivos&act=0&est=Premium
pinhal,www.cmjornal.pt,2017,Candidato acusa rival de xenofobia e injúria - Exclusivos - Correio da Manhã,2017-09-14 20:19:45,https://arquivo.pt/noFrame/replay/20170914201945/http://www.cmjornal.pt/exclusivos/detalhe/candidato-acusa-rival-de-xenofobia-e-injuria?ref=HP_Exclusivos
pinhal,www.cmjornal.pt,2017,Susto em avião atrasa concerto de António Zambujo - Portugal - Correio da Manhã,2017-05-22 00:45:50,https://arquivo.pt/noFrame/replay/20170522004550/http://www.cmjornal.pt/portugal/detalhe/susto-em-aviao-atrasa-concerto-de-antonio-zambujo?ref=Portugal_BlocoTopoPagina
pinhal,www.cmjornal.pt,2017,Susto em avião atrasa concerto de António Zambujo - Portugal - Correio da Manhã,2017-05-22 00:46:10,https://arquivo.pt/noFrame/replay/20170522004610/http://www.cmjornal.pt/portugal/detalhe/susto-em-aviao-atrasa-concerto-de-antonio-zambujo?ref=Portugal_BlocoTopoPagina&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Fogo de Alvaiázere com frente em direção a Ferreira do Zêzere - Vídeos - Correio da Manhã,2017-08-13 20:51:31,https://arquivo.pt/noFrame/replay/20170813205131/http://www.cmjornal.pt/multimedia/videos/detalhe/fogo-de-alvaiazere-com-frente-em-direcao-a-ferreira-do-zezere?ref=HP_Multimedia
pinhal,www.cmjornal.pt,2017,,2017-04-12 18:54:14,https://arquivo.pt/noFrame/replay/20170412185414/http://www.cmjornal.pt/cm-ao-minuto/imprimir/seis-municipios-organizam-circuito-de-pesca-aldeias-do-xisto?ref=hp_tickercmaominuto
pinhal,www.cmjornal.pt,2017,‘Xico da Junta’ enterrou 40 vítimas do fogo - Portugal - Correio da Manhã,2017-06-24 06:23:34,https://arquivo.pt/noFrame/replay/20170624062334/http://www.cmjornal.pt/portugal/detalhe/xico-da-junta-enterrou-40-vitimas-do-fogo?ref=Sociedade_BlocoFimPagina&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,‘Xico da Junta’ enterrou 40 vítimas do fogo - Portugal - Correio da Manhã,2017-06-24 06:23:11,https://arquivo.pt/noFrame/replay/20170624062311/http://www.cmjornal.pt/portugal/detalhe/xico-da-junta-enterrou-40-vitimas-do-fogo?ref=Sociedade_BlocoFimPagina
pinhal,www.cmjornal.pt,2017,"Piscina do 'The Yeatman', em Gaia, eleita a mais bela da Europa - Sociedade - Correio da Manhã",2017-05-05 21:07:18,https://arquivo.pt/noFrame/replay/20170505210718/http://www.cmjornal.pt/sociedade/detalhe/piscina-do-the-yeatman-em-gaia-eleita-a-mais-bela-da-europa?ref=HP_boavida
pinhal,www.cmjornal.pt,2017,"Piscina do 'The Yeatman', em Gaia, eleita a mais bela da Europa - Sociedade - Correio da Manhã",2017-05-05 21:07:49,https://arquivo.pt/noFrame/replay/20170505210749/http://www.cmjornal.pt/sociedade/detalhe/piscina-do-the-yeatman-em-gaia-eleita-a-mais-bela-da-europa?ref=HP_boavida&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Acidente com camião corta A1 em Vila Franca de Xira - Portugal - Correio da Manhã,2017-12-21 18:13:05,https://arquivo.pt/noFrame/replay/20171221181305/http://www.cmjornal.pt//portugal/detalhe/transito--acidente-com-camiao-corta-a1-no-sentido-norte-sul-em-vila-franca-de-xira
pinhal,www.cmjornal.pt,2017,Liliana Aguiar revoltada com Zeca - Famosos - Correio da Manhã,2017-03-22 02:11:26,https://arquivo.pt/noFrame/replay/20170322021126/http://www.cmjornal.pt/famosos/detalhe/liliana-aguiar-revoltada-com-zeca?Ref=DET_noticiasceccao
pinhal,www.cmjornal.pt,2017,Liliana Aguiar revoltada com Zeca - Famosos - Correio da Manhã,2017-03-22 02:11:46,https://arquivo.pt/noFrame/replay/20170322021146/http://www.cmjornal.pt/famosos/detalhe/liliana-aguiar-revoltada-com-zeca?Ref=DET_noticiasceccao&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Portugal arranca mundial de sub-20 com derrota frente à Zâmbia - Futebol - Correio da Manhã,2017-05-22 01:35:32,https://arquivo.pt/noFrame/replay/20170522013532/http://www.cmjornal.pt/desporto/futebol/detalhe/portugal-arranca-mundial-de-sub-20-com-derrota-frente-a-zambia
pinhal,www.cmjornal.pt,2017,Portugal arranca mundial de sub-20 com derrota frente à Zâmbia - Futebol - Correio da Manhã,2017-05-22 01:36:02,https://arquivo.pt/noFrame/replay/20170522013602/http://www.cmjornal.pt/desporto/futebol/detalhe/portugal-arranca-mundial-de-sub-20-com-derrota-frente-a-zambia?Ref=DET_noticiasceccao&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Fernando Santos admite problemas na esquerda - Cm ao Minuto - Correio da Manhã,2017-06-24 01:51:33,https://arquivo.pt/noFrame/replay/20170624015133/http://www.cmjornal.pt/cm-ao-minuto/detalhe/confederacoes-luis-neto-rejeita-qualquer-facilitismo-frente-a-nova-zelandia?Ref=DET_noticiasceccao&act=0&est=Aberto
pinhal,www.cmjornal.pt,2017,Fernando Santos admite problemas na esquerda - Cm ao Minuto - Correio da Manhã,2017-06-24 01:51:02,https://arquivo.pt/noFrame/replay/20170624015102/http://www.cmjornal.pt/cm-ao-minuto/detalhe/confederacoes-luis-neto-rejeita-qualquer-facilitismo-frente-a-nova-zelandia?Ref=DET_noticiasceccao
pinhal,www.sapo.pt,2017,CNTT: Ricardo Carvalho venceu no Pinhal - Motores — SAPO,2017-06-20 17:21:22,https://arquivo.pt/noFrame/replay/20170620172122/http://www.sapo.pt/noticias/motores/cntt-ricardo-carvalho-venceu-no-pinhal_5948e3f7bee5262b35d74658
pinhal,www.sapo.pt,2017,CNTT: Taça Yamaha na Baja TT do Pinhal - Motores — SAPO,2017-06-19 17:47:27,https://arquivo.pt/noFrame/replay/20170619174727/http://www.sapo.pt/noticias/motores/cntt-taca-yamaha-na-baja-tt-do-pinhal_59427d19e728d79769bc4e33
pinhal,www.sapo.pt,2017,Yamaha YZ 450F de 2018 – Ficha Técnica - Motores — SAPO,2017-06-15 18:21:43,https://arquivo.pt/noFrame/replay/20170615182143/http://www.sapo.pt/noticias/motores/yamaha-yz-450f-de-2018-ficha-tecnica_594114c66a75da122d7a0428
pinhal,www.sapo.pt,2017,Yamaha Oficial XSR700 Yard Built da WalzWerk Racing – “Apex Ruler” - Motores — SAPO,2017-06-19 17:15:48,https://arquivo.pt/noFrame/replay/20170619171548/http://www.sapo.pt/noticias/motores/yamaha-oficial-xsr700-yard-built-da-walzwerk-_5947d914a68489337766b44d
pinhal,www.sapo.pt,2017,MotoGP: O contra-senso da Yamaha - Motores — SAPO,2017-06-19 17:48:59,https://arquivo.pt/noFrame/replay/20170619174859/http://www.sapo.pt/noticias/motores/motogp-o-contra-senso-da-yamaha_5941753141fa040c2d98a48b
pinhal,www.sapo.pt,2017,A Revolucionária Honda X-ADV – Cores e Ficha Técnica - Motores — SAPO,2017-06-19 17:20:00,https://arquivo.pt/noFrame/replay/20170619172000/http://www.sapo.pt/noticias/motores/a-revolucionaria-honda-x-adv-cores-e-ficha_5947bcbb20816640776885bc
pinhal,www.sapo.pt,2017,MotoGP: Johann Zarco pensa no pódio em Assen - Motores — SAPO,2017-06-20 17:15:17,https://arquivo.pt/noFrame/replay/20170620171517/http://www.sapo.pt/noticias/motores/motogp-johann-zarco-pensa-no-podio-em-assen_59494383bee5262b35d7ee41
pinhal,www.sapo.pt,2017,TROFÉU KAWASAKI ZCUP.PT – 2ª Prova do CNV – Autódromo do Estoril - Motores — SAPO,2017-06-20 17:19:40,https://arquivo.pt/noFrame/replay/20170620171940/http://www.sapo.pt/noticias/motores/trofeu-kawasaki-zcup-pt-2-prova-do-cnv_5949023cbee5262b35d77808
pinhal,www.sapo.pt,2017,"F1, Yusuke Hasegawa: “Eles (McLaren) estão frustrados e, como é óbvio, nós também” - Motores — SAPO",2017-06-19 17:21:11,https://arquivo.pt/noFrame/replay/20170619172111/http://www.sapo.pt/noticias/motores/f1-yusuke-hasegawa-eles-mclaren-estao_5947a00c774e3c37776be54a
pinhal,www.sapo.pt,2017,F1: Yusuke Hasegawa anuncia melhorias no motor de combustão - Motores — SAPO,2017-06-19 17:55:53,https://arquivo.pt/noFrame/replay/20170619175553/http://www.sapo.pt/noticias/motores/f1-yusuke-hasegawa-anuncia-melhorias-no-motor_594807ef208166407768d731
pinhal,www.cmjornal.pt,2018,FC Porto pela primeira vez nas meias-finais da Youth League - Cm ao Minuto - Correio da Manhã,2018-03-13 19:24:58,https://arquivo.pt/noFrame/replay/20180313192458/http://www.cmjornal.pt/cm-ao-minuto/detalhe/fc-porto-pela-primeira-vez-nas-meias-finais-da-youth-league?ref=Bloco_CMAoMinuto
pinhal,www.cmjornal.pt,2018,Na Nova Zelândia testa-se trabalhar quatro dias por semana - Mundo - Correio da Manhã,2018-07-19 12:31:35,https://arquivo.pt/noFrame/replay/20180719123135/http://www.cmjornal.pt/mundo/detalhe/na-nova-zelandia-ha-uma-empresa-onde-so-se-trabalha-quatro-dias-por-semana
pinhal,www.cmjornal.pt,2018,Sporting derrotado pelo Neuchatel Xamax - Futebol - Correio da Manhã,2018-07-13 15:16:28,https://arquivo.pt/noFrame/replay/20180713151628/http://www.cmjornal.pt/desporto/futebol/detalhe/sporting-ainda-em-pre-producao-perde-com-neuchatel-xamax?ref=HP_Desporto&act=0&est=Aberto
pinhal,www.cmjornal.pt,2018,Clube naturista do Algarve celebra aniversário com festa em piscina no Zoo de Lagos - Sociedade - Co,2018-07-13 18:24:42,https://arquivo.pt/noFrame/replay/20180713182442/http://www.cmjornal.pt/sociedade/detalhe/clube-naturista-do-algarve-celebra-aniversario-com-festa-em-piscina-no-zoo-de-lagos?ref=sociedade_MaisVistas
pinhal,www.cmjornal.pt,2018,Clube naturista do Algarve celebra aniversário com festa em piscina no Zoo de Lagos - Sociedade - Co,2018-07-13 18:24:53,https://arquivo.pt/noFrame/replay/20180713182453/http://www.cmjornal.pt/sociedade/detalhe/clube-naturista-do-algarve-celebra-aniversario-com-festa-em-piscina-no-zoo-de-lagos?ref=sociedade_MaisVistas&act=0&est=Aberto
pinhal,www.cmjornal.pt,2018,Casou-se a refugiada yazidi que fez o Estoril chorar - Sociedade - Correio da Manhã,2018-10-09 04:17:26,https://arquivo.pt/noFrame/replay/20181009041726/http://www.cmjornal.pt/sociedade/detalhe/casou-se-a-refugiada-yazidi-que-fez-o-estoril-chorar?ref=sociedade_MaisVistas&act=0&est=Aberto
pinhal,www.cmjornal.pt,2018,XXXTentacion confessa antes de morrer que agrediu a namorada e esfaqueou oito pessoas - Mundo - Corr,2018-10-26 17:36:09,https://arquivo.pt/noFrame/replay/20181026173609/http://www.cmjornal.pt/mundo/detalhe/xxxtentacion-confessa-agressoes-a-namorada-e-ter-esfaquedo-oito-pessoas-antes-de-morrer?ref=HP_TickerCMAoMinuto
pinhal,www.cmjornal.pt,2018,XXXTentacion confessa antes de morrer que agrediu a namorada e esfaqueou oito pessoas - Mundo - Corr,2018-10-26 17:36:20,https://arquivo.pt/noFrame/replay/20181026173620/http://www.cmjornal.pt/mundo/detalhe/xxxtentacion-confessa-agressoes-a-namorada-e-ter-esfaquedo-oito-pessoas-antes-de-morrer?ref=HP_TickerCMAoMinuto&act=0&est=Aberto
pinhal,www.cmjornal.pt,2018,Centeno defende expansão da zona euro na “estreia” do Eurogrupo - Economia - Correio da Manhã,2018-01-22 21:16:58,https://arquivo.pt/noFrame/replay/20180122211658/http://www.cmjornal.pt/economia/detalhe/centeno-defende-expansao-da-zona-euro-na-estreia-como-presidente-do-eurogrupo?ref=Contacte-nos_BlocoTopoPagina
pinhal,www.cmjornal.pt,2018,Grande festa em Vila Franca de Xira com toiros e artes - Tendências - Correio da Manhã,2018-10-08 18:06:39,https://arquivo.pt/noFrame/replay/20181008180639/http://www.cmjornal.pt/boa-vida/tendencias/detalhe/grande-festa-em-vila-franca-de-xira-com-toiros-e-artes?ref=HP_BoaVida
pinhais,www.publico.pt,2017,Esta Primavera vá ver os passarinhos - PÚBLICO,2017-07-04 17:27:03,https://arquivo.pt/noFrame/replay/20170704172703/http://www.publico.pt/multimedia/infografia/observacao-de-aves-219
pinhais,www.cmjornal.pt,2017,Encontra gémeas recém-nascidas em terreno baldio,2017-07-25 03:32:32,https://arquivo.pt/noFrame/replay/20170725033232/http://www.cmjornal.pt/mundo/amp/encontra-gemeas-recem-nascidas-em-terreno-baldio
pinhais,www.cmjornal.pt,2017,Encontra gémeas recém-nascidas em terreno baldio - Mundo - Correio da Manhã,2017-07-25 03:32:22,https://arquivo.pt/noFrame/replay/20170725033222/http://www.cmjornal.pt/mundo/detalhe/encontra-gemeas-recem-nascidas-em-terreno-baldio
pinhais,www.sapo.pt,2017,Duas ideias para resistir à onda de calor do fim de semana - Economia — SAPO,2017-08-17 17:31:33,https://arquivo.pt/noFrame/replay/20170817173133/http://www.sapo.pt/noticias/economia/o-que-fazer-em-dias-de-calor-visitar-vieira_59959d4a9013611345ea7b4a
pinhais,www.sapo.pt,2017,"Eucaliptocratas, diz ele - Economia — SAPO",2017-06-26 17:28:37,https://arquivo.pt/noFrame/replay/20170626172837/http://www.sapo.pt/noticias/economia/eucaliptocratas-diz-ele_5950fe85176ac13335a15149
pinhais,www.cmjornal.pt,2018,Burlão vende pinhais que não lhe pertencem - Portugal - Correio da Manhã,2018-01-14 06:04:20,https://arquivo.pt/noFrame/replay/20180114060420/http://www.cmjornal.pt/portugal/detalhe/burlao-vende-pinhais-que-nao-lhe-pertencem
pinhais,www.cmjornal.pt,2018,Futebolista brasileiro de 24 anos encontrado morto em zona de mato no Brasil - Cm ao Minuto - Correi,2018-10-30 05:49:00,https://arquivo.pt/noFrame/replay/20181030054900/http://www.cmjornal.pt/cm-ao-minuto/detalhe/futebolista-brasileiro-de-24-anos-encontrado-morto-em-zona-de-mato-no-brasil?ref=desporto_outras
pinhais,www.cmjornal.pt,2018,Futebolista brasileiro de 24 anos encontrado morto em zona de mato no Brasil - Cm ao Minuto - Correi,2018-10-30 05:49:07,https://arquivo.pt/noFrame/replay/20181030054907/http://www.cmjornal.pt/cm-ao-minuto/detalhe/futebolista-brasileiro-de-24-anos-encontrado-morto-em-zona-de-mato-no-brasil?ref=desporto_outras&act=0&est=Aberto
pinhais,www.sapo.pt,2018,Museu à vista. Telles assessora Pinhais & Companhia - Economia — SAPO,2018-07-05 14:29:55,https://arquivo.pt/noFrame/replay/20180705142955/http://www.sapo.pt/noticias/economia/museu-a-vista-telles-assessora-pinhais_5b3dfdf173f0b6c73a818108
limpeza florestal,www.cmjornal.pt,2017,Novo passadiço nasce na zona poente da praia de Faro - Cidades - Correio da Manhã,2017-06-20 06:08:03,https://arquivo.pt/noFrame/replay/20170620060803/http://www.cmjornal.pt/portugal/cidades/detalhe/novo-passadico-nasce-na-zona-poente-da-praia-de-faro?ref=cidades_outras
limpeza florestal,www.cmjornal.pt,2017,Novo passadiço nasce na zona poente da praia de Faro - Cidades - Correio da Manhã,2017-06-20 06:08:44,https://arquivo.pt/noFrame/replay/20170620060844/http://www.cmjornal.pt/portugal/cidades/detalhe/novo-passadico-nasce-na-zona-poente-da-praia-de-faro?ref=cidades_outras&act=0&est=Aberto
limpeza florestal,www.cmjornal.pt,2017,,2017-06-24 17:20:25,https://arquivo.pt/noFrame/replay/20170624172025/http://www.cmjornal.pt/portugal/imprimir/municipios-exigem-fundo-de-emergencia-para-zonas-afetadas
limpeza florestal,www.cmjornal.pt,2017,Municípios exigem fundo de emergência para zonas afetadas,2017-06-24 17:20:14,https://arquivo.pt/noFrame/replay/20170624172014/http://www.cmjornal.pt/portugal/amp/municipios-exigem-fundo-de-emergencia-para-zonas-afetadas
limpeza florestal,www.sapo.pt,2017,Pedrógão: Governo aponta para 497 milhões de euros de prejuízo - Economia — SAPO,2017-07-03 18:27:41,https://arquivo.pt/noFrame/replay/20170703182741/http://www.sapo.pt/noticias/economia/pedrogao-governo-aponta-para-497-milhoes-de_595a349ac02b97da6530d798
limpeza florestal,www.sapo.pt,2017,Central de biomassa em Viseu vai custar 52 milhões - Economia — SAPO,2017-07-12 17:37:21,https://arquivo.pt/noFrame/replay/20170712173721/http://www.sapo.pt/noticias/economia/central-de-biomassa-em-viseu-vai-custar-52_59662ca85ecee600142ab088
limpeza florestal,www.cmjornal.pt,2018,Incêndio em fábrica em zona industrial de Santo Tirso fere bombeiro - Portugal - Correio da Manhã,2018-09-13 18:01:29,https://arquivo.pt/noFrame/replay/20180913180129/http://www.cmjornal.pt/portugal/detalhe/incendio-deflagra-em-fabrica-na-zona-de-santo-tirso?ref=HP_Grupo1&act=0&est=Aberto
limpeza florestal,www.cmjornal.pt,2018,Incêndio em fábrica em zona industrial de Santo Tirso fere bombeiro - Portugal - Correio da Manhã,2018-09-13 18:01:22,https://arquivo.pt/noFrame/replay/20180913180122/http://www.cmjornal.pt/portugal/detalhe/incendio-deflagra-em-fabrica-na-zona-de-santo-tirso?ref=HP_Grupo1
calor extremo,www.cmjornal.pt,2017,Calor extremo põe País em risco máximo de incêndio - Portugal - Correio da Manhã,2017-08-18 03:08:22,https://arquivo.pt/noFrame/replay/20170818030822/http://www.cmjornal.pt/portugal/detalhe/calor-extremo-poe-pais-em-risco-maximo-de-incendio
calor extremo,www.cmjornal.pt,2017,Mais Sobre your-hotel - Correio da Manhã,2017-08-17 01:53:52,https://arquivo.pt/noFrame/replay/20170817015352/http://www.cmjornal.pt//maissobre/your-hotel
calor extremo,www.cmjornal.pt,2017,Mais Sobre vila-franca-de-xira - Correio da Manhã,2017-08-17 23:48:49,https://arquivo.pt/noFrame/replay/20170817234849/http://www.cmjornal.pt/maissobre/vila-franca-de-xira?ref=DET_sabermais
calor extremo,www.cmjornal.pt,2017,Mais Sobre xavega - Correio da Manhã,2017-08-17 02:00:19,https://arquivo.pt/noFrame/replay/20170817020019/http://www.cmjornal.pt/maissobre/xavega?ref=DET_sabermais
calor extremo,www.cmjornal.pt,2017,Spotify já chegou à Xbox One - Tecnologia - Correio da Manhã,2017-08-17 02:31:29,https://arquivo.pt/noFrame/replay/20170817023129/http://www.cmjornal.pt/tecnologia/detalhe/spotify-ja-chegou-a-xbox-one?Ref=DET_noticiasceccao
calor extremo,www.cmjornal.pt,2017,Roman Abramovich e Darya Zhukova estão separados - Futebol - Correio da Manhã,2017-08-17 04:44:01,https://arquivo.pt/noFrame/replay/20170817044401/http://www.cmjornal.pt/cm-ao-minuto/detalhe/roman-abramovich-e-darya-zhukova-estao-separados?act=0&est=Aberto
calor extremo,www.cmjornal.pt,2017,Roman Abramovich e Darya Zhukova estão separados - Futebol - Correio da Manhã,2017-08-17 04:43:41,https://arquivo.pt/noFrame/replay/20170817044341/http://www.cmjornal.pt/desporto/futebol/detalhe/roman-abramovich-e-darya-zhukova-estao-separados
calor extremo,www.cmjornal.pt,2017,Zimbabué pede imunidade para primeira-dama acusada de agressões na África do Sul - Mundo - Correio d,2017-08-17 01:57:18,https://arquivo.pt/noFrame/replay/20170817015718/http://www.cmjornal.pt/mundo/detalhe/zimbabue-pede-imunidade-para-primeira-dama-acusada-de-agressoes-na-africa-do-sul?act=0&est=Aberto
calor extremo,www.cmjornal.pt,2017,Sismo de 4.3 sentido na Grande Lisboa - Portugal - Correio da Manhã,2017-08-17 19:26:36,https://arquivo.pt/noFrame/replay/20170817192636/http://www.cmjornal.pt/portugal/detalhe/sismo-sentido-na-zona-de-lisboa?ref=HP_Grupo1&act=0&est=Aberto
